925984790,Iejsiszianlorqzjod,2097-12-04 05:41:51.360983,11.604849644087015,2084629270
4167900007,Gvsvniiqzrh,2078-05-27 18:16:35.806109,12.84537665295029,115218494
1484907453,Xusqgweuowknuwrilqgpgcqgiqcasris,2054-11-09 03:13:51.247129,14.87983974915709,2474298667
3328073925,Qnfhicyakptrxuhaae,2065-03-13 03:48:07.531674,9.297891547612243,2608476980
2483550500,Ziugoxtjnfctwgeqdufuzlzgmouwu,2056-07-21 20:51:42.903569,13.896161251798162,2144757485
1547178802,Sdcymzsfhjdohkympap,2027-04-26 21:31:12.607968,10.605335515670745,115218494
38787915,Ayvdpibvma,2056-01-11 08:18:28.923681,11.09812777093649,1428626
1885199910,Yqa,2029-07-11 08:54:54.062979,8.779386852549973,2144757485
3576362971,Qoftzaletiwsaejcbzxbxuqgpczyo,2090-11-02 17:49:10.821730,13.502695153441445,1428626
685845125,Hqqqttkfwwjqgjhe,2063-05-11 18:10:43.570303,14.13732966409964,326888782
145843867,Puuzgfoce,2081-02-18 21:43:51.141159,10.450438439961502,1428626
1222766914,Lfydobhaozk,2081-05-07 10:36:26.493510,14.972020455199441,2144757485
1037949568,Ltqakhhwayiucztbyarc,2023-01-01 13:21:34.950318,13.185429443475348,326888782
2520134764,Emewtz,2088-05-20 22:49:32.217406,10.82862717900376,2144757485
524380554,Ofacteqamzkldnwlbubfpbjou,2068-07-08 10:08:31.639633,9.984298671626007,115218494
4054093770,Hgwkxrpenhlvwahempydopv,2038-05-09 04:48:32.510946,9.792573271273664,2474298667
3688884829,Obgcrimcfryskrjwirnmbuhxcmxy,2086-11-08 07:30:29.458705,11.303170693489157,2474298667
3090568277,Tpjlxa,2094-07-03 19:28:55.062629,8.647850095817695,1428626
2873860266,Sigmandgmnh,2054-01-06 05:59:46.401118,12.564630667098905,326888782
3665183012,Scjkywcnjixc,2060-02-08 16:24:03.846740,13.267675572712486,562070041
2729059519,Ybda,2074-06-25 05:03:50.901329,10.96783224749635,2144757485
2941025321,Nlomecdtazydtpqxd,2045-03-31 11:37:38.457435,17.329463526221417,2084629270
1703345454,Uhngjwretpxdglomurtetcgstjnjfmztgjokdc,2058-06-14 15:05:04.982058,11.867841336779213,562070041
1947776363,Rqkpatxmagttdbwjowz,2046-06-26 18:54:41.636372,12.127411849287743,326888782
1172155586,Inviewjazttduedqemlwywnzn,2070-12-15 21:59:44.927565,18.769084122417077,2084629270
3890403417,Gnvliwcxdbybbjxzkjejc,2048-09-11 10:29:07.364083,9.449579551884264,562070041
3125472692,Bfmpwpbjoq,2052-01-24 06:41:51.440706,9.792994839468328,804677608
776924094,Gahswlxecbygipllfjskkfsrkdoxueozaimb,2044-09-03 03:20:03.212987,11.727016410540092,2474298667
3533431556,Tpuswclniziz,2044-06-15 16:15:56.054592,8.855773954957668,2474298667
1338307464,Tvaiyroiiiiglmeumbktoofqrerzzrufueuly,2027-02-12 19:01:34.117980,17.103095331376807,2608476980
1474587159,Bdefdtgyowyhkyhamppmoshcmvgqyy,2070-03-03 09:25:07.788144,8.72572005549965,115218494
1415173383,Yurd,2065-07-15 18:05:58.376529,12.801232636072967,1428626
2368107389,Cwhwrotxqm,2057-08-26 13:01:27.151854,10.851031784828331,2474298667
840187030,Xkvlbsxftdnbuyxagziamvaeyqekilm,2033-08-02 23:12:25.492890,10.146161567156415,2474298667
523457695,Uxzlahggjzftsldplljky,2031-05-17 06:24:15.135638,14.256614676398648,1428626
2072795071,Vkgifi,2028-05-19 10:14:32.773035,12.612687584404004,2474298667
3411446192,Ynpfirogwequqc,2084-09-25 19:23:55.751958,9.906074023403251,562070041
